advertised_top_app_share,app_count,audience,avg_daily_installs,avg_rating,collection_sort,core_mechanic,data_quality_components,data_quality_reasons,data_quality_score,giant_developer_share,group_key,growth_by_one_app_share,has_history,history_depth_days,market_category,meta,min_app_daily_installs,monthly_growth_percent,new_apps_count,niche,opportunity_score,platform,previous_total_daily_installs,production_complexity,reason_codes,recently_updated_count,release_date_window,score_components,signal_signature,snapshot_date,source_scope,successful_new_apps_count,theme,top_app_share,total_daily_installs,total_monthly_downloads,total_monthly_revenue,weekly_growth_percent
0.0,1,women_25_45,6945.0,0.0,-release_date,decorate,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 6.67, 'signal_diversity': 0.0, 'monetization_reliability': 4.0, 'fresh_success_reliability': 5.0, 'penalty': 0.0}","['low_sample_size', 'no_history', 'top_app_dominance', 'weak_monetization_data']",50.67,0.0,google_play::coloring::puzzle::decorate::home::renovation::women_25_45::low,0.0,False,0,puzzle,renovation,500,0.0,1,coloring,29.09,google_play,0,low,"['demand_signal', 'fresh_successes', 'small_team_fit', 'top_app_concentration', 'weak_data_quality']",1,last_180d,"{'demand': 19.21, 'freshness': 7.5, 'revenue': 0.0, 'rating': 0.0, 'production': 12.0, 'data_quality': 10.13, 'competition_penalty': 19.75, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",coloring::puzzle::decorate::home::renovation::women_25_45,2026-06-04,single_appstorespy_query_no_country_language,1,home,1.0,6945,20000,0.0,0.0
0.0,2,broad,3324.5,0.0,-release_date,sort,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 13.33, 'signal_diversity': 4.61, 'monetization_reliability': 4.0, 'fresh_success_reliability': 10.0, 'penalty': 0.0}","['low_sample_size', 'no_history', 'top_app_dominance', 'weak_monetization_data']",66.95,0.0,google_play::sort puzzle::casual::sort::abstract::levels::broad::low,0.0,False,0,casual,levels,500,0.0,2,sort puzzle,47.85,google_play,0,low,"['demand_signal', 'fresh_successes', 'small_team_fit', 'top_app_concentration']",2,last_180d,"{'demand': 19.11, 'freshness': 15.0, 'revenue': 0.0, 'rating': 0.0, 'production': 14.0, 'data_quality': 13.39, 'competition_penalty': 13.65, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",sort puzzle::casual::sort::abstract::levels::broad,2026-06-04,single_appstorespy_query_no_country_language,2,abstract,0.8001,6649,0,0.0,0.0
0.0,1,unknown,6638.0,5.0,-release_date,other,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 6.67, 'signal_diversity': 0.0, 'monetization_reliability': 4.0, 'fresh_success_reliability': 5.0, 'penalty': 0.0}","['low_sample_size', 'no_history', 'top_app_dominance', 'weak_monetization_data']",50.67,0.0,google_play::other::simulation::other::fantasy::none::unknown::high,0.0,False,0,simulation,none,500,0.0,1,other,25.59,google_play,0,high,"['demand_signal', 'fresh_successes', 'high_production_complexity', 'top_app_concentration', 'weak_data_quality']",1,last_180d,"{'demand': 19.11, 'freshness': 7.5, 'revenue': 0.0, 'rating': 5.6, 'production': 3.0, 'data_quality': 10.13, 'competition_penalty': 19.75, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",other::simulation::other::fantasy::none::unknown,2026-06-04,single_appstorespy_query_no_country_language,1,fantasy,1.0,6638,0,0.0,0.0
0.0,3,broad,2069.33,0.0,-release_date,match,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 20.0, 'signal_diversity': 13.39, 'monetization_reliability': 4.0, 'fresh_success_reliability': 10.0, 'penalty': 0.0}","['no_history', 'weak_monetization_data']",82.39,0.0,google_play::match-3::casual::match::abstract::none::broad::high,0.0,False,0,casual,none,500,0.0,3,match-3,51.59,google_play,0,high,"['demand_signal', 'fresh_successes', 'high_production_complexity']",3,last_180d,"{'demand': 18.97, 'freshness': 15.0, 'revenue': 0.0, 'rating': 0.0, 'production': 6.0, 'data_quality': 16.48, 'competition_penalty': 4.86, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",match-3::casual::match::abstract::none::broad,2026-06-04,single_appstorespy_query_no_country_language,3,abstract,0.4196,6208,21000,0.0,0.0
0.0,1,unknown,6072.0,0.0,-release_date,collect,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 6.67, 'signal_diversity': 0.0, 'monetization_reliability': 4.0, 'fresh_success_reliability': 5.0, 'penalty': 0.0}","['low_sample_size', 'no_history', 'top_app_dominance', 'weak_monetization_data']",50.67,0.0,google_play::runner::casual::collect::social::collection::unknown::medium,0.0,False,0,casual,collection,500,0.0,1,runner,24.8,google_play,0,medium,"['demand_signal', 'fresh_successes', 'top_app_concentration', 'weak_data_quality']",1,last_180d,"{'demand': 18.92, 'freshness': 7.5, 'revenue': 0.0, 'rating': 0.0, 'production': 8.0, 'data_quality': 10.13, 'competition_penalty': 19.75, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",runner::casual::collect::social::collection::unknown,2026-06-04,single_appstorespy_query_no_country_language,1,social,1.0,6072,6000,0.0,0.0
0.0,3,unknown,1999.33,0.0,-release_date,other,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 20.0, 'signal_diversity': 12.35, 'monetization_reliability': 4.0, 'fresh_success_reliability': 10.0, 'penalty': 0.0}","['no_history', 'weak_monetization_data']",81.35,0.0,google_play::other::other::other::cars::none::unknown::high,0.0,False,0,other,none,500,0.0,3,other,47.94,google_play,0,high,"['demand_signal', 'fresh_successes', 'high_production_complexity']",3,last_180d,"{'demand': 18.89, 'freshness': 15.0, 'revenue': 0.0, 'rating': 0.0, 'production': 3.0, 'data_quality': 16.27, 'competition_penalty': 5.22, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",other::other::other::cars::none::unknown,2026-06-04,single_appstorespy_query_no_country_language,3,cars,0.4647,5998,0,0.0,0.0
0.0,1,unknown,5965.0,0.0,-release_date,collect,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 6.67, 'signal_diversity': 0.0, 'monetization_reliability': 4.0, 'fresh_success_reliability': 5.0, 'penalty': 0.0}","['low_sample_size', 'no_history', 'top_app_dominance', 'weak_monetization_data']",50.67,0.0,google_play::other::simulation::collect::supermarket::collection::unknown::high,0.0,False,0,simulation,collection,500,0.0,1,other,19.76,google_play,0,high,"['demand_signal', 'fresh_successes', 'high_production_complexity', 'top_app_concentration', 'weak_data_quality']",1,last_180d,"{'demand': 18.88, 'freshness': 7.5, 'revenue': 0.0, 'rating': 0.0, 'production': 3.0, 'data_quality': 10.13, 'competition_penalty': 19.75, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",other::simulation::collect::supermarket::collection::unknown,2026-06-04,single_appstorespy_query_no_country_language,1,supermarket,1.0,5965,0,0.0,0.0
0.0,3,broad,1810.33,0.0,-release_date,other,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 20.0, 'signal_diversity': 13.9, 'monetization_reliability': 4.0, 'fresh_success_reliability': 10.0, 'penalty': 0.0}","['no_history', 'weak_monetization_data']",82.9,0.0,google_play::other::casual::other::other::levels::broad::high,0.0,False,0,casual,levels,500,0.0,3,other,48.57,google_play,0,high,"['demand_signal', 'fresh_successes', 'high_production_complexity']",3,last_180d,"{'demand': 18.67, 'freshness': 15.0, 'revenue': 0.0, 'rating': 0.0, 'production': 3.0, 'data_quality': 16.58, 'competition_penalty': 4.68, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",other::casual::other::other::levels::broad,2026-06-04,single_appstorespy_query_no_country_language,3,other,0.3975,5431,0,0.0,0.0
0.0,2,men_18_35,2674.5,5.0,-release_date,other,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 13.33, 'signal_diversity': 9.88, 'monetization_reliability': 4.0, 'fresh_success_reliability': 10.0, 'penalty': 0.0}","['low_sample_size', 'no_history', 'weak_monetization_data']",72.21,0.0,google_play::other::other::other::other::none::men_18_35::high,0.0,False,0,other,none,500,0.0,2,other,50.56,google_play,0,high,"['demand_signal', 'fresh_successes', 'high_production_complexity']",2,last_180d,"{'demand': 18.64, 'freshness': 15.0, 'revenue': 0.0, 'rating': 5.6, 'production': 3.0, 'data_quality': 14.44, 'competition_penalty': 6.12, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",other::other::other::other::none::men_18_35,2026-06-04,single_appstorespy_query_no_country_language,2,other,0.5719,5349,0,0.0,0.0
0.0,1,broad,5074.0,0.0,-release_date,match,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 6.67, 'signal_diversity': 0.0, 'monetization_reliability': 4.0, 'fresh_success_reliability': 5.0, 'penalty': 0.0}","['low_sample_size', 'no_history', 'top_app_dominance', 'weak_monetization_data']",50.67,0.0,google_play::block puzzle::arcade::match::abstract::levels::broad::low,0.0,False,0,arcade,levels,500,0.0,1,block puzzle,30.41,google_play,0,low,"['demand_signal', 'fresh_successes', 'small_team_fit', 'top_app_concentration', 'weak_data_quality']",1,last_180d,"{'demand': 18.53, 'freshness': 7.5, 'revenue': 0.0, 'rating': 0.0, 'production': 14.0, 'data_quality': 10.13, 'competition_penalty': 19.75, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",block puzzle::arcade::match::abstract::levels::broad,2026-06-04,single_appstorespy_query_no_country_language,1,abstract,1.0,5074,10000,0.0,0.0
0.0,4,unknown,1254.5,3.4,-release_date,other,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 20.0, 'signal_diversity': 14.5, 'monetization_reliability': 10.0, 'fresh_success_reliability': 10.0, 'penalty': 0.0}",['no_history'],89.5,0.0,google_play::other::simulation::other::other::none::unknown::high,0.0,False,0,simulation,none,500,0.0,4,other,63.03,google_play,0,high,"['demand_signal', 'fresh_successes', 'high_production_complexity', 'monetization_signal']",4,last_180d,"{'demand': 18.5, 'freshness': 15.0, 'revenue': 12.0, 'rating': 1.6, 'production': 3.0, 'data_quality': 17.9, 'competition_penalty': 4.97, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",other::simulation::other::other::none::unknown,2026-06-04,single_appstorespy_query_no_country_language,4,other,0.3715,5018,30000,10000.0,0.0
0.0,2,broad,2489.5,0.0,-release_date,other,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 13.33, 'signal_diversity': 6.32, 'monetization_reliability': 4.0, 'fresh_success_reliability': 10.0, 'penalty': 0.0}","['low_sample_size', 'no_history', 'weak_monetization_data']",68.66,0.0,google_play::other::casual::other::animals::none::broad::high,0.0,False,0,casual,none,500,0.0,2,other,39.01,google_play,0,high,"['fresh_successes', 'high_production_complexity']",2,last_180d,"{'demand': 18.49, 'freshness': 15.0, 'revenue': 0.0, 'rating': 0.0, 'production': 3.0, 'data_quality': 13.73, 'competition_penalty': 11.21, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",other::casual::other::animals::none::broad,2026-06-04,single_appstorespy_query_no_country_language,2,animals,0.726,4979,30000,0.0,0.0
0.0,1,broad,4964.0,0.0,-release_date,runner,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 6.67, 'signal_diversity': 0.0, 'monetization_reliability': 4.0, 'fresh_success_reliability': 5.0, 'penalty': 0.0}","['low_sample_size', 'no_history', 'top_app_dominance', 'weak_monetization_data']",50.67,0.0,google_play::word puzzle::puzzle::runner::animals::none::broad::low,0.0,False,0,puzzle,none,500,0.0,1,word puzzle,28.36,google_play,0,low,"['fresh_successes', 'small_team_fit', 'top_app_concentration', 'weak_data_quality']",1,last_180d,"{'demand': 18.48, 'freshness': 7.5, 'revenue': 0.0, 'rating': 0.0, 'production': 12.0, 'data_quality': 10.13, 'competition_penalty': 19.75, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",word puzzle::puzzle::runner::animals::none::broad,2026-06-04,single_appstorespy_query_no_country_language,1,animals,1.0,4964,0,0.0,0.0
0.0,1,broad,4960.0,0.0,-release_date,sort,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 6.67, 'signal_diversity': 0.0, 'monetization_reliability': 4.0, 'fresh_success_reliability': 5.0, 'penalty': 0.0}","['low_sample_size', 'no_history', 'top_app_dominance', 'weak_monetization_data']",50.67,0.0,google_play::sort puzzle::casual::sort::abstract::collection::broad::low,0.0,False,0,casual,collection,500,0.0,1,sort puzzle,30.36,google_play,0,low,"['fresh_successes', 'small_team_fit', 'top_app_concentration', 'weak_data_quality']",1,last_180d,"{'demand': 18.48, 'freshness': 7.5, 'revenue': 0.0, 'rating': 0.0, 'production': 14.0, 'data_quality': 10.13, 'competition_penalty': 19.75, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",sort puzzle::casual::sort::abstract::collection::broad,2026-06-04,single_appstorespy_query_no_country_language,1,abstract,1.0,4960,0,0.0,0.0
0.0,1,men_18_35,4491.0,0.0,-release_date,collect,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 6.67, 'signal_diversity': 0.0, 'monetization_reliability': 4.0, 'fresh_success_reliability': 5.0, 'penalty': 0.0}","['low_sample_size', 'no_history', 'top_app_dominance', 'weak_monetization_data']",50.67,0.0,google_play::shooter::simulation::collect::social::leaderboard::men_18_35::high,0.0,False,0,simulation,leaderboard,500,0.0,1,shooter,18.15,google_play,0,high,"['fresh_successes', 'high_production_complexity', 'top_app_concentration', 'weak_data_quality']",1,last_180d,"{'demand': 18.26, 'freshness': 7.5, 'revenue': 0.0, 'rating': 0.0, 'production': 2.0, 'data_quality': 10.13, 'competition_penalty': 19.75, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",shooter::simulation::collect::social::leaderboard::men_18_35,2026-06-04,single_appstorespy_query_no_country_language,1,social,1.0,4491,0,0.0,0.0
0.0,2,broad,2192.0,0.0,-release_date,match,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 13.33, 'signal_diversity': 8.53, 'monetization_reliability': 4.0, 'fresh_success_reliability': 10.0, 'penalty': 0.0}","['low_sample_size', 'no_history', 'weak_monetization_data']",70.87,0.0,google_play::arrow puzzle::casual::match::abstract::levels::broad::low,0.0,False,0,casual,levels,500,0.0,2,arrow puzzle,54.34,google_play,0,low,"['fresh_successes', 'small_team_fit']",2,last_180d,"{'demand': 18.21, 'freshness': 15.0, 'revenue': 0.0, 'rating': 0.0, 'production': 15.0, 'data_quality': 14.17, 'competition_penalty': 8.05, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",arrow puzzle::casual::match::abstract::levels::broad,2026-06-04,single_appstorespy_query_no_country_language,2,abstract,0.6302,4384,0,0.0,0.0
0.0,1,broad,4270.0,0.0,-release_date,collect,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 6.67, 'signal_diversity': 0.0, 'monetization_reliability': 4.0, 'fresh_success_reliability': 5.0, 'penalty': 0.0}","['low_sample_size', 'no_history', 'top_app_dominance', 'weak_monetization_data']",50.67,0.0,google_play::block puzzle::puzzle::collect::abstract::collection::broad::low,0.0,False,0,puzzle,collection,500,0.0,1,block puzzle,30.04,google_play,0,low,"['fresh_successes', 'small_team_fit', 'top_app_concentration', 'weak_data_quality']",1,last_180d,"{'demand': 18.15, 'freshness': 7.5, 'revenue': 0.0, 'rating': 0.0, 'production': 14.0, 'data_quality': 10.13, 'competition_penalty': 19.75, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",block puzzle::puzzle::collect::abstract::collection::broad,2026-06-04,single_appstorespy_query_no_country_language,1,abstract,1.0,4270,20000,0.0,0.0
0.0,1,unknown,4267.0,0.0,-release_date,collect,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 6.67, 'signal_diversity': 0.0, 'monetization_reliability': 4.0, 'fresh_success_reliability': 5.0, 'penalty': 0.0}","['low_sample_size', 'no_history', 'top_app_dominance', 'weak_monetization_data']",50.67,0.0,google_play::other::puzzle::collect::social::collection::unknown::high,0.0,False,0,puzzle,collection,500,0.0,1,other,19.04,google_play,0,high,"['fresh_successes', 'high_production_complexity', 'top_app_concentration', 'weak_data_quality']",1,last_180d,"{'demand': 18.15, 'freshness': 7.5, 'revenue': 0.0, 'rating': 0.0, 'production': 3.0, 'data_quality': 10.13, 'competition_penalty': 19.75, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",other::puzzle::collect::social::collection::unknown,2026-06-04,single_appstorespy_query_no_country_language,1,social,1.0,4267,0,0.0,0.0
0.0,1,broad,4190.0,0.0,-release_date,merge,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 6.67, 'signal_diversity': 0.0, 'monetization_reliability': 4.0, 'fresh_success_reliability': 5.0, 'penalty': 0.0}","['low_sample_size', 'no_history', 'top_app_dominance', 'weak_monetization_data']",50.67,0.0,google_play::block puzzle::puzzle::merge::abstract::levels::broad::low,0.0,False,0,puzzle,levels,500,0.0,1,block puzzle,30.0,google_play,0,low,"['fresh_successes', 'small_team_fit', 'top_app_concentration', 'weak_data_quality']",1,last_180d,"{'demand': 18.11, 'freshness': 7.5, 'revenue': 0.0, 'rating': 0.0, 'production': 14.0, 'data_quality': 10.13, 'competition_penalty': 19.75, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",block puzzle::puzzle::merge::abstract::levels::broad,2026-06-04,single_appstorespy_query_no_country_language,1,abstract,1.0,4190,0,0.0,0.0
0.0,1,broad,4079.0,0.0,-release_date,runner,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 6.67, 'signal_diversity': 0.0, 'monetization_reliability': 4.0, 'fresh_success_reliability': 5.0, 'penalty': 0.0}","['low_sample_size', 'no_history', 'top_app_dominance', 'weak_monetization_data']",50.67,0.0,google_play::runner::puzzle::runner::animals::story::broad::medium,0.0,False,0,puzzle,story,500,0.0,1,runner,23.94,google_play,0,medium,"['fresh_successes', 'top_app_concentration', 'weak_data_quality']",1,last_180d,"{'demand': 18.05, 'freshness': 7.5, 'revenue': 0.0, 'rating': 0.0, 'production': 8.0, 'data_quality': 10.13, 'competition_penalty': 19.75, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",runner::puzzle::runner::animals::story::broad,2026-06-04,single_appstorespy_query_no_country_language,1,animals,1.0,4079,10000,0.0,0.0
0.0,4,broad,1006.5,0.0,-release_date,collect,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 20.0, 'signal_diversity': 15.0, 'monetization_reliability': 4.0, 'fresh_success_reliability': 10.0, 'penalty': 0.0}","['no_history', 'weak_monetization_data']",84.0,0.0,google_play::other::casual::collect::other::collection::broad::high,0.0,False,0,casual,collection,500,0.0,4,other,48.29,google_play,0,high,"['fresh_successes', 'high_production_complexity']",4,last_180d,"{'demand': 18.02, 'freshness': 15.0, 'revenue': 0.0, 'rating': 0.0, 'production': 3.0, 'data_quality': 16.8, 'competition_penalty': 4.54, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",other::casual::collect::other::collection::broad,2026-06-04,single_appstorespy_query_no_country_language,4,other,0.3174,4026,0,0.0,0.0
